transaction_id,product,region,quantity,price,timestamp,customer_id,customer_name,customer_age,customer_gender,customer_location,product_id,product_name,product_category,product_brand,product_rating,discount_applied,total_amount,payment_method,order_date,order_time,delivery_time
5561,Customer_5561,47,Female,West India,76,Smartwatch,Electronics,Samsung,3.6,832210,1,14502.41,0.23,11166.86,UPI,2025-05-31,10:21:48,2025-06-02 10:21:48
1978,Customer_1978,52,Male,South India,88,Refrigerator,Electronics,Samsung,4.7,988590,3,68611.96,0.02,201719.16,Cash,2025-05-31,10:21:49,2025-06-06 10:21:49
1320,Customer_1320,18,Female,South India,55,Headphones,Electronics,LG,4.2,495280,5,29911.63,0.03,145071.41,UPI,2025-05-31,10:21:50,2025-06-07 10:21:50
1285,Customer_1285,47,Female,North India,35,Smartphone,Home Appliances,Apple,4.2,500978,2,70769.98,0.25,106154.97,UPI,2025-05-31,10:21:52,2025-06-02 10:21:52
9620,Customer_9620,52,Female,East India,75,Laptop,Wearables,OnePlus,3.6,724697,3,90482.06,0.01,268731.72,Cash,2025-05-31,10:21:53,2025-06-01 10:21:53
3327,Customer_3327,33,Male,South India,55,Washing Machine,Electronics,Boat,3.6,607594,4,38564.97,0.22,120322.71,Cash,2025-05-31,10:21:54,2025-06-03 10:21:54
8770,Customer_8770,56,Female,East India,29,Smartphone,Electronics,OnePlus,3.7,146719,1,28149.75,0.22,21956.81,Credit/Debit Card,2025-05-31,10:21:55,2025-06-05 10:21:55
9682,Customer_9682,55,Male,South India,11,Washing Machine,Wearables,Sony,4.0,930305,4,28064.98,0.15,95420.93,Net Banking,2025-05-31,10:21:56,2025-06-01 10:21:56
2306,Customer_2306,22,Male,West India,4,Headphones,Wearables,Apple,3.8,675600,3,13369.93,0.08,36901.01,Cash,2025-05-31,10:21:57,2025-06-03 10:21:57
6790,Customer_6790,45,Female,North India,33,Smartwatch,Wearables,LG,4.7,692877,4,45393.23,0.29,128916.77,Net Banking,2025-05-31,10:21:58,2025-06-04 10:21:58
5497,Customer_5497,52,Male,South India,29,Headphones,Home Appliances,Samsung,3.9,163247,1,29102.36,0.09,26483.15,Net Banking,2025-05-31,10:21:59,2025-06-04 10:21:59
6082,Customer_6082,47,Female,West India,66,Smartwatch,Home Appliances,LG,4.6,483568,1,39295.16,0.25,29471.37,Net Banking,2025-05-31,10:22:00,2025-06-03 10:22:00
7819,Customer_7819,24,Male,North India,8,Smartwatch,Home Appliances,Xiaomi,3.7,243590,1,43314.54,0.04,41581.96,Credit/Debit Card,2025-05-31,10:22:01,2025-06-03 10:22:01
2757,Customer_2757,35,Male,South India,58,TV,Wearables,Apple,4.0,272370,1,214090.12,0.16,179835.7,Credit/Debit Card,2025-05-31,10:22:02,2025-06-03 10:22:02
5728,Customer_5728,40,Male,West India,48,Washing Machine,Wearables,Boat,4.0,722110,5,74245.44,0.02,363802.66,Net Banking,2025-05-31,10:22:03,2025-06-02 10:22:03
7892,Customer_7892,33,Male,East India,30,Headphones,Home Appliances,OnePlus,4.5,868403,1,29713.32,0.02,29119.05,Credit/Debit Card,2025-05-31,10:22:04,2025-06-07 10:22:04
2664,Customer_2664,51,Female,South India,8,TV,Electronics,LG,3.9,444174,3,141467.25,0.2,339521.4,UPI,2025-05-31,10:22:05,2025-06-03 10:22:05
1273,Customer_1273,40,Female,North India,1,Smartwatch,Wearables,Samsung,4.4,351207,1,45660.49,0.2,36528.39,Credit/Debit Card,2025-05-31,10:22:06,2025-06-05 10:22:06
1635,Customer_1635,37,Female,North India,41,Smartwatch,Wearables,Samsung,4.9,383998,5,15622.71,0.28,56241.76,Cash,2025-05-31,10:22:07,2025-06-05 10:22:07
4061,Customer_4061,45,Female,North India,72,Washing Machine,Home Appliances,Samsung,4.4,349827,5,16861.58,0.24,64074.0,Credit/Debit Card,2025-05-31,10:22:08,2025-06-04 10:22:08
3084,Customer_3084,33,Female,South India,73,Laptop,Home Appliances,Samsung,3.9,288057,4,176903.08,0.1,636851.09,Cash,2025-05-31,10:22:09,2025-06-02 10:22:09
6991,Customer_6991,53,Female,North India,79,Smartphone,Electronics,Xiaomi,4.2,810482,3,48608.42,0.25,109368.95,Credit/Debit Card,2025-05-31,10:22:10,2025-06-03 10:22:10
8047,Customer_8047,18,Female,West India,83,Laptop,Electronics,Apple,4.0,821426,5,152320.45,0.15,647361.91,UPI,2025-05-31,10:22:11,2025-06-03 10:22:11
6961,Customer_6961,31,Female,West India,71,Smartwatch,Electronics,Apple,4.0,349446,4,49061.27,0.03,190357.73,Net Banking,2025-05-31,10:22:12,2025-06-02 10:22:12
1874,Customer_1874,43,Female,East India,46,Smartphone,Wearables,LG,3.6,792424,3,40219.01,0.09,109797.9,Cash,2025-05-31,10:22:13,2025-06-07 10:22:13
5587,Customer_5587,53,Male,West India,32,Laptop,Home Appliances,Sony,3.7,441102,4,178605.2,0.26,528671.39,Net Banking,2025-05-31,10:22:14,2025-06-02 10:22:14
2493,Customer_2493,51,Male,West India,19,Smartphone,Home Appliances,LG,4.6,144686,1,144022.38,0.28,103696.11,Credit/Debit Card,2025-05-31,10:22:15,2025-06-02 10:22:15
9471,Customer_9471,55,Male,West India,18,Smartphone,Home Appliances,Sony,4.7,700371,1,33527.44,0.28,24139.76,Net Banking,2025-05-31,10:22:16,2025-06-06 10:22:16
3752,Customer_3752,28,Female,West India,15,Smartphone,Home Appliances,Apple,4.1,710971,5,59084.96,0.27,215660.1,Cash,2025-05-31,10:22:17,2025-06-03 10:22:17
2779,Customer_2779,55,Male,West India,57,Smartphone,Home Appliances,Xiaomi,4.9,369822,5,74165.65,0.26,274412.9,Net Banking,2025-05-31,10:22:18,2025-06-06 10:22:18
7781,Customer_7781,27,Female,North India,89,Headphones,Home Appliances,Samsung,4.7,206125,4,14428.42,0.13,50210.9,UPI,2025-05-31,10:22:19,2025-06-03 10:22:19
4892,Customer_4892,18,Male,West India,25,Headphones,Electronics,Sony,4.0,177921,3,26026.84,0.28,56217.97,Cash,2025-05-31,10:22:20,2025-06-07 10:22:20
7542,Customer_7542,30,Female,North India,8,Washing Machine,Home Appliances,Boat,3.5,589817,5,77247.42,0.13,336026.28,Credit/Debit Card,2025-05-31,10:22:21,2025-06-06 10:22:21
7580,Customer_7580,20,Female,South India,39,TV,Electronics,Boat,4.7,353169,3,196923.49,0.07,549416.54,Cash,2025-05-31,10:22:22,2025-06-03 10:22:22
4744,Customer_4744,49,Male,North India,87,Washing Machine,Home Appliances,Samsung,4.0,802004,4,68132.97,0.29,193497.63,Net Banking,2025-05-31,10:22:23,2025-06-01 10:22:23
9851,Customer_9851,36,Male,East India,79,Headphones,Wearables,Samsung,4.5,354457,2,27689.32,0.1,49840.78,Cash,2025-05-31,10:22:24,2025-06-02 10:22:24
4504,Customer_4504,51,Male,North India,67,Smartphone,Home Appliances,Boat,4.1,921905,2,16119.3,0.12,28369.97,Cash,2025-05-31,10:22:25,2025-06-04 10:22:25
7609,Customer_7609,58,Female,East India,9,Smartwatch,Wearables,Xiaomi,4.9,426484,1,24234.57,0.06,22780.5,Credit/Debit Card,2025-05-31,10:22:26,2025-06-03 10:22:26
3843,Customer_3843,38,Male,North India,84,Refrigerator,Home Appliances,Boat,3.6,176278,3,67502.16,0.03,196431.29,UPI,2025-05-31,10:22:27,2025-06-05 10:22:27
5740,Customer_5740,39,Male,North India,72,Laptop,Wearables,Boat,4.5,227746,4,111076.42,0.03,430976.51,Credit/Debit Card,2025-05-31,10:22:28,2025-06-02 10:22:28
4422,Customer_4422,56,Male,South India,80,TV,Electronics,Samsung,4.4,189738,5,145710.49,0.19,590127.48,Cash,2025-05-31,10:22:29,2025-06-04 10:22:29
9573,Customer_9573,38,Female,East India,38,Smartwatch,Electronics,LG,3.7,817702,5,37510.54,0.05,178175.07,Credit/Debit Card,2025-05-31,10:22:30,2025-06-02 10:22:30
8266,Customer_8266,54,Female,North India,86,Refrigerator,Electronics,Sony,4.2,561268,1,92254.08,0.23,71035.64,UPI,2025-05-31,10:22:31,2025-06-03 10:22:31
3374,Customer_3374,44,Female,North India,9,Smartphone,Wearables,Xiaomi,3.7,248884,5,109818.41,0.19,444764.56,Net Banking,2025-05-31,10:22:32,2025-06-06 10:22:32
9241,Customer_9241,41,Male,South India,89,Laptop,Electronics,Apple,4.3,813355,2,61239.35,0.23,94308.6,UPI,2025-05-31,10:22:33,2025-06-04 10:22:33
2979,Customer_2979,41,Female,North India,54,Smartwatch,Electronics,Boat,4.5,767385,4,45225.36,0.15,153766.22,Credit/Debit Card,2025-05-31,10:22:34,2025-06-07 10:22:34
1016,Customer_1016,56,Female,South India,54,Refrigerator,Home Appliances,OnePlus,4.4,841861,3,49336.25,0.24,112486.65,UPI,2025-05-31,10:22:35,2025-06-04 10:22:35
2508,Customer_2508,59,Female,East India,55,Refrigerator,Electronics,Boat,4.5,653199,2,52836.98,0.27,77141.99,Cash,2025-05-31,10:22:36,2025-06-07 10:22:36
7017,Customer_7017,57,Male,North India,72,Headphones,Electronics,Sony,4.0,936745,1,1463.88,0.04,1405.32,Credit/Debit Card,2025-05-31,10:22:37,2025-06-05 10:22:37
7669,Customer_7669,57,Male,South India,39,Smartphone,Home Appliances,Xiaomi,4.3,496840,3,114182.2,0.15,291164.61,UPI,2025-05-31,10:22:38,2025-06-06 10:22:38
8228,Customer_8228,59,Female,North India,78,Laptop,Home Appliances,Boat,4.4,232536,5,33417.19,0.17,138681.34,Cash,2025-05-31,10:22:39,2025-06-05 10:22:39
1424,Customer_1424,21,Male,South India,25,TV,Wearables,LG,4.1,996740,4,215405.26,0.07,801307.57,Cash,2025-05-31,10:22:40,2025-06-05 10:22:40
6064,Customer_6064,27,Female,South India,9,Headphones,Wearables,OnePlus,4.4,653294,3,4976.2,0.13,12987.88,UPI,2025-05-31,10:22:41,2025-06-01 10:22:41
9913,Customer_9913,23,Female,South India,56,Headphones,Home Appliances,Xiaomi,4.4,702685,2,2329.1,0.27,3400.49,Cash,2025-05-31,10:22:42,2025-06-06 10:22:42
8041,Customer_8041,44,Male,West India,39,Refrigerator,Wearables,Samsung,4.2,544140,5,16550.04,0.17,68682.67,Net Banking,2025-05-31,10:22:43,2025-06-05 10:22:43
1163,Customer_1163,37,Male,West India,24,Washing Machine,Electronics,LG,5.0,974655,1,75025.29,0.02,73524.78,Net Banking,2025-05-31,10:22:44,2025-06-02 10:22:44
4718,Customer_4718,53,Female,North India,38,Smartphone,Wearables,Xiaomi,3.5,610255,1,104933.47,0.1,94440.12,Net Banking,2025-05-31,10:22:45,2025-06-05 10:22:45
5032,Customer_5032,32,Male,East India,91,Smartphone,Wearables,Sony,4.8,962784,1,65898.69,0.29,46788.07,Net Banking,2025-05-31,10:22:46,2025-06-07 10:22:46
5346,Customer_5346,18,Female,West India,63,TV,Wearables,Boat,4.0,989731,2,140145.25,0.29,199006.25,Cash,2025-05-31,10:22:47,2025-06-03 10:22:47
1151,Customer_1151,50,Male,South India,58,Headphones,Electronics,Samsung,4.7,190773,3,5894.87,0.17,14678.23,UPI,2025-05-31,10:22:48,2025-06-04 10:22:48
8511,Customer_8511,47,Female,West India,63,Refrigerator,Wearables,Boat,4.8,381622,1,63648.27,0.09,57919.93,UPI,2025-05-31,10:22:49,2025-06-05 10:22:49
3622,Customer_3622,18,Female,South India,87,TV,Home Appliances,Xiaomi,3.7,623734,4,108251.59,0.05,411356.04,Cash,2025-05-31,10:22:50,2025-06-02 10:22:50
3355,Customer_3355,23,Female,South India,83,Washing Machine,Electronics,LG,4.4,934215,1,75483.09,0.16,63405.8,Net Banking,2025-05-31,10:22:51,2025-06-06 10:22:51
4062,Customer_4062,35,Male,North India,31,Headphones,Electronics,Apple,4.3,889987,1,16185.58,0.25,12139.18,Credit/Debit Card,2025-05-31,10:22:52,2025-06-07 10:22:52
1912,Customer_1912,42,Female,South India,40,Refrigerator,Home Appliances,Samsung,4.7,613583,2,42578.6,0.17,70680.48,Net Banking,2025-05-31,10:22:53,2025-06-06 10:22:53
1631,Customer_1631,60,Female,South India,43,Headphones,Wearables,Sony,4.9,569732,3,22428.44,0.14,57865.38,Net Banking,2025-05-31,10:22:54,2025-06-03 10:22:54
6113,Customer_6113,47,Female,South India,61,Smartwatch,Electronics,Samsung,4.7,612085,3,33770.38,0.19,82062.02,UPI,2025-05-31,10:22:55,2025-06-04 10:22:55
3866,Customer_3866,49,Female,North India,26,Washing Machine,Electronics,LG,4.5,221830,2,29627.97,0.16,49774.99,Net Banking,2025-05-31,10:22:56,2025-06-01 10:22:56
5261,Customer_5261,20,Female,North India,7,Smartwatch,Electronics,Samsung,3.9,427972,4,9943.44,0.17,33012.22,Cash,2025-05-31,10:22:57,2025-06-03 10:22:57
4863,Customer_4863,24,Male,West India,100,Smartphone,Home Appliances,Samsung,3.6,437411,1,110173.93,0.26,81528.71,Cash,2025-05-31,10:22:58,2025-06-02 10:22:58
3544,Customer_3544,18,Male,West India,18,Laptop,Electronics,Apple,4.7,368283,4,136771.47,0.17,454081.28,UPI,2025-05-31,10:22:59,2025-06-03 10:22:59
2100,Customer_2100,41,Female,North India,10,Washing Machine,Wearables,Boat,4.6,474295,2,30771.77,0.09,56004.62,Credit/Debit Card,2025-05-31,10:23:00,2025-06-06 10:23:00
2323,Customer_2323,42,Female,North India,9,Washing Machine,Electronics,LG,3.9,678606,1,37007.21,0.18,30345.91,Net Banking,2025-05-31,10:23:01,2025-06-04 10:23:01
1048,Customer_1048,46,Female,North India,98,Smartwatch,Electronics,Samsung,4.0,768358,4,18521.32,0.11,65935.9,Cash,2025-05-31,10:23:02,2025-06-04 10:23:02
9549,Customer_9549,33,Female,West India,16,Refrigerator,Home Appliances,Samsung,4.5,108448,1,50940.06,0.21,40242.65,Cash,2025-05-31,10:23:03,2025-06-01 10:23:03
4183,Customer_4183,54,Male,East India,26,Washing Machine,Wearables,Apple,4.6,289264,3,69866.61,0.21,165583.87,UPI,2025-05-31,10:23:04,2025-06-02 10:23:04
3923,Customer_3923,18,Male,East India,82,Smartwatch,Wearables,Boat,3.6,808372,1,8876.97,0.28,6391.42,UPI,2025-05-31,10:23:05,2025-06-05 10:23:05
9883,Customer_9883,41,Female,South India,78,TV,Electronics,Apple,4.7,243539,3,167999.29,0.16,423358.21,Cash,2025-05-31,10:23:06,2025-06-05 10:23:06
2645,Customer_2645,31,Male,South India,60,Smartphone,Home Appliances,Apple,3.7,709739,1,74820.21,0.07,69582.8,Credit/Debit Card,2025-05-31,10:23:07,2025-06-04 10:23:07
9461,Customer_9461,36,Male,North India,12,Headphones,Electronics,Xiaomi,4.1,975228,3,19550.52,0.16,49267.31,Credit/Debit Card,2025-05-31,10:23:08,2025-06-01 10:23:08
9981,Customer_9981,38,Female,South India,13,Headphones,Wearables,Apple,3.9,128482,5,9105.37,0.02,44616.31,UPI,2025-05-31,10:23:09,2025-06-03 10:23:09
4964,Customer_4964,59,Female,North India,59,Smartphone,Wearables,Apple,4.0,400346,1,55994.88,0.2,44795.9,Credit/Debit Card,2025-05-31,10:23:10,2025-06-05 10:23:10
8148,Customer_8148,39,Female,West India,81,Laptop,Wearables,Boat,4.6,995417,5,37102.31,0.14,159539.93,Net Banking,2025-05-31,10:23:11,2025-06-05 10:23:11
6181,Customer_6181,49,Female,South India,30,Smartwatch,Electronics,Sony,4.9,334577,3,40247.0,0.05,114703.95,UPI,2025-05-31,10:23:12,2025-06-05 10:23:12
2765,Customer_2765,43,Female,North India,65,Laptop,Wearables,Xiaomi,4.5,200621,2,154275.0,0.06,290037.0,Credit/Debit Card,2025-05-31,10:23:13,2025-06-03 10:23:13
1695,Customer_1695,23,Female,East India,39,Washing Machine,Home Appliances,Boat,4.1,100127,5,36779.49,0.18,150795.91,Credit/Debit Card,2025-05-31,10:23:14,2025-06-03 10:23:14
3567,Customer_3567,29,Male,South India,50,Smartwatch,Electronics,Samsung,4.1,403487,3,25690.25,0.23,59344.48,Net Banking,2025-05-31,10:23:15,2025-06-01 10:23:15
5391,Customer_5391,29,Female,West India,72,Refrigerator,Wearables,Samsung,4.8,719700,3,79615.06,0.09,217349.11,UPI,2025-05-31,10:23:16,2025-06-07 10:23:16
6175,Customer_6175,38,Male,West India,22,Smartphone,Electronics,Apple,4.0,496397,5,112772.27,0.29,400341.56,Net Banking,2025-05-31,10:23:17,2025-06-07 10:23:17
7432,Customer_7432,21,Male,South India,62,Smartwatch,Wearables,LG,4.7,567381,1,16311.08,0.27,11907.09,Cash,2025-05-31,10:23:18,2025-06-07 10:23:18
1437,Customer_1437,35,Female,East India,43,TV,Wearables,Apple,3.7,927598,5,113587.15,0.24,431631.17,Cash,2025-05-31,10:23:19,2025-06-06 10:23:19
7318,Customer_7318,48,Male,South India,54,Washing Machine,Wearables,Xiaomi,4.7,281104,4,22573.82,0.23,69527.37,Net Banking,2025-05-31,10:23:20,2025-06-03 10:23:20
3606,Customer_3606,38,Male,South India,72,Laptop,Wearables,LG,3.6,474081,1,85054.36,0.23,65491.86,Credit/Debit Card,2025-05-31,10:23:21,2025-06-02 10:23:21
9313,Customer_9313,36,Male,South India,40,Washing Machine,Wearables,LG,3.8,386914,1,15737.95,0.23,12118.22,Net Banking,2025-05-31,10:23:22,2025-06-05 10:23:22
9701,Customer_9701,28,Male,West India,32,Smartwatch,Electronics,Boat,4.5,586261,4,33963.13,0.0,135852.52,UPI,2025-05-31,10:23:23,2025-06-07 10:23:23
7588,Customer_7588,38,Female,South India,20,Smartwatch,Wearables,Samsung,4.9,532783,4,45253.38,0.21,143000.68,UPI,2025-05-31,10:23:24,2025-06-03 10:23:24
2226,Customer_2226,52,Male,North India,95,Refrigerator,Home Appliances,OnePlus,4.9,864112,4,32639.93,0.14,112281.36,Net Banking,2025-05-31,10:23:25,2025-06-02 10:23:25
7600,Customer_7600,52,Female,West India,90,Washing Machine,Electronics,Apple,4.4,540331,1,71425.03,0.1,64282.53,UPI,2025-05-31,10:23:26,2025-06-07 10:23:26
2393,Customer_2393,43,Male,South India,70,TV,Electronics,OnePlus,3.9,349026,5,34543.14,0.12,151989.82,Cash,2025-05-31,10:23:27,2025-06-04 10:23:27
5320,Customer_5320,34,Female,East India,46,Washing Machine,Wearables,LG,4.5,600806,2,70304.4,0.01,139202.71,UPI,2025-05-31,10:23:28,2025-06-06 10:23:28
7879,Customer_7879,57,Female,South India,51,Washing Machine,Electronics,Apple,4.6,818439,5,33913.03,0.18,139043.42,Cash,2025-05-31,10:23:29,2025-06-04 10:23:29
1720,Customer_1720,56,Female,West India,5,Refrigerator,Home Appliances,Xiaomi,4.3,132930,4,29026.5,0.23,89401.62,Cash,2025-05-31,10:23:30,2025-06-01 10:23:30
8466,Customer_8466,29,Male,North India,82,Smartwatch,Electronics,Samsung,4.8,429133,4,20669.11,0.02,81022.91,Net Banking,2025-05-31,10:23:31,2025-06-07 10:23:31
1191,Customer_1191,38,Female,North India,63,Headphones,Electronics,Xiaomi,4.0,668394,1,11789.87,0.17,9785.59,UPI,2025-05-31,10:23:32,2025-06-07 10:23:32
6078,Customer_6078,29,Female,West India,52,Smartwatch,Wearables,Boat,5.0,581847,5,35937.06,0.03,174294.74,Net Banking,2025-05-31,10:23:33,2025-06-07 10:23:33
4657,Customer_4657,45,Male,East India,38,Smartphone,Wearables,Samsung,4.1,279465,3,139660.54,0.01,414791.8,Credit/Debit Card,2025-05-31,10:23:34,2025-06-07 10:23:34
7307,Customer_7307,21,Male,West India,74,TV,Home Appliances,Xiaomi,4.3,945280,4,12158.82,0.17,40367.28,Credit/Debit Card,2025-05-31,10:23:35,2025-06-04 10:23:35
7243,Customer_7243,53,Female,West India,21,TV,Home Appliances,Samsung,4.2,552399,1,255788.81,0.24,194399.5,Cash,2025-05-31,10:23:36,2025-06-05 10:23:36
9769,Customer_9769,21,Male,South India,57,Laptop,Home Appliances,Sony,4.9,622897,3,149698.44,0.02,440113.41,Net Banking,2025-05-31,10:23:37,2025-06-05 10:23:37
3872,Customer_3872,35,Male,North India,68,Smartwatch,Home Appliances,Samsung,3.7,804393,4,23100.22,0.13,80388.77,Net Banking,2025-05-31,10:23:38,2025-06-01 10:23:38
4504,Customer_4504,37,Female,East India,11,TV,Wearables,Apple,4.8,496201,3,42282.07,0.07,117966.98,Net Banking,2025-05-31,10:23:39,2025-06-04 10:23:39
8578,Customer_8578,46,Female,South India,47,Refrigerator,Home Appliances,Sony,3.8,882704,2,45652.51,0.25,68478.76,Net Banking,2025-05-31,10:23:40,2025-06-02 10:23:40
9064,Customer_9064,46,Male,West India,5,Laptop,Electronics,Xiaomi,4.9,699330,4,172885.59,0.2,553233.89,Credit/Debit Card,2025-05-31,10:23:41,2025-06-06 10:23:41
8510,Customer_8510,30,Male,East India,14,Refrigerator,Home Appliances,Samsung,3.9,533421,4,92175.26,0.28,265464.75,Cash,2025-05-31,10:23:42,2025-06-06 10:23:42
9751,Customer_9751,34,Female,South India,31,Smartphone,Electronics,Samsung,4.7,426985,5,130299.0,0.26,482106.3,Cash,2025-05-31,10:23:43,2025-06-03 10:23:43
1932,Customer_1932,18,Male,North India,24,Laptop,Electronics,Sony,3.5,932416,3,124008.58,0.27,271578.79,UPI,2025-05-31,10:23:44,2025-06-06 10:23:44
5497,Customer_5497,31,Female,East India,17,Smartwatch,Electronics,OnePlus,4.3,861655,4,44526.23,0.08,163856.53,UPI,2025-05-31,10:23:45,2025-06-05 10:23:45
4811,Customer_4811,47,Male,North India,87,Washing Machine,Electronics,Apple,4.0,908424,4,73912.11,0.22,230605.78,Cash,2025-05-31,10:23:46,2025-06-02 10:23:46
4220,Customer_4220,31,Male,West India,84,TV,Electronics,Sony,4.7,715221,1,130456.21,0.14,112192.34,Credit/Debit Card,2025-05-31,10:23:48,2025-06-04 10:23:48
3065,Customer_3065,19,Female,North India,89,Smartphone,Wearables,Samsung,4.9,453221,2,100027.83,0.23,154042.86,Cash,2025-05-31,10:23:49,2025-06-05 10:23:49
1371,Customer_1371,40,Female,South India,57,Headphones,Home Appliances,Samsung,4.1,626305,1,23707.59,0.13,20625.6,Credit/Debit Card,2025-05-31,10:23:50,2025-06-01 10:23:50
7313,Customer_7313,49,Male,North India,74,Headphones,Home Appliances,OnePlus,3.8,651680,3,7535.84,0.24,17181.72,Cash,2025-05-31,10:23:51,2025-06-06 10:23:51
8084,Customer_8084,56,Female,East India,16,Smartphone,Home Appliances,Samsung,3.9,424817,3,46718.78,0.06,131746.96,Credit/Debit Card,2025-05-31,10:23:52,2025-06-04 10:23:52
3496,Customer_3496,42,Male,North India,17,TV,Electronics,LG,4.0,317702,1,93266.17,0.26,69016.97,Cash,2025-05-31,10:23:53,2025-06-04 10:23:53
2512,Customer_2512,33,Male,South India,24,Headphones,Home Appliances,Xiaomi,4.1,540967,2,10226.18,0.2,16361.89,Net Banking,2025-05-31,10:23:54,2025-06-04 10:23:54
5128,Customer_5128,44,Female,West India,64,Laptop,Wearables,Boat,4.5,325219,1,198854.11,0.2,159083.29,Credit/Debit Card,2025-05-31,10:23:55,2025-06-04 10:23:55
3938,Customer_3938,23,Female,West India,70,Laptop,Wearables,Sony,4.4,269386,1,191547.55,0.12,168561.84,Net Banking,2025-05-31,10:23:56,2025-06-01 10:23:56
9213,Customer_9213,33,Male,North India,77,Washing Machine,Home Appliances,Boat,4.8,435865,1,12568.65,0.03,12191.59,UPI,2025-05-31,10:23:57,2025-06-06 10:23:57
8504,Customer_8504,37,Male,North India,43,TV,Wearables,Sony,4.0,812825,5,157594.86,0.17,654018.67,Net Banking,2025-05-31,10:23:58,2025-06-06 10:23:58
4740,Customer_4740,51,Female,West India,20,Laptop,Electronics,LG,4.9,445773,1,92033.75,0.06,86511.72,UPI,2025-05-31,10:23:59,2025-06-05 10:23:59
5949,Customer_5949,27,Female,South India,52,Refrigerator,Wearables,LG,4.6,974548,5,33096.51,0.05,157208.42,UPI,2025-05-31,10:24:00,2025-06-06 10:24:00
4760,Customer_4760,53,Female,North India,13,Headphones,Electronics,Sony,4.3,707790,1,26471.93,0.18,21706.98,UPI,2025-05-31,10:24:01,2025-06-05 10:24:01
8615,Customer_8615,20,Male,West India,6,Washing Machine,Home Appliances,OnePlus,4.9,642163,2,51806.94,0.1,93252.49,UPI,2025-05-31,10:24:02,2025-06-04 10:24:02
